,LVal,RVal,AbsDVal,TotVal,AbsDEv,RTsim,Correct_sim,Choice_sim,Conf_human,zConf_human
30800,1.1,0.8,0.30000000000000004,1.9000000000000001,0.798426624537043,1606.0,1,0.0,76,0.17744147369968988
30801,0.95,0.5,0.44999999999999996,1.45,0.6665724522160106,1678.0,1,0.0,56,-0.3934158143422076
30802,0.8,1.25,0.44999999999999996,2.05,0.5850272222814079,2171.0,1,1.0,76,0.17744147369968988
30803,1.25,0.95,0.30000000000000004,2.2,0.9366783872317298,1653.0,1,0.0,100,0.8624702193499669
30804,0.0,1.1,1.1,1.1,0.4870831331529879,1420.0,1,1.0,100,0.8624702193499669
30805,0.0,0.0,0.0,0.0,0.45975468326094693,2149.0,0,1.0,2,-1.9347304920553312
30806,0.05,0.5,0.45,0.55,0.6324788857836676,1540.0,0,0.0,100,0.8624702193499669
30807,0.5,0.95,0.44999999999999996,1.45,0.4964911710248686,2468.0,1,1.0,100,0.8624702193499669
30808,1.1,1.55,0.44999999999999996,2.6500000000000004,1.0409845691166335,853.0,1,1.0,72,0.06327001609131036
30809,0.35,0.95,0.6,1.2999999999999998,0.9750094493479076,1133.0,1,1.0,100,0.8624702193499669
30810,0.8,0.8,0.0,1.6,0.4973595537531219,2887.0,0,0.0,36,-0.9642731023841052
30811,1.4,0.8,0.5999999999999999,2.2,0.903093708314525,2563.0,0,1.0,42,-0.7930159159715359
30812,0.95,0.5,0.44999999999999996,1.45,0.5135563519662552,3528.0,1,0.0,88,0.5199558465248284
30813,1.4,0.05,1.3499999999999999,1.45,0.9160007331812194,2317.0,0,1.0,100,0.8624702193499669
30814,0.0,0.8,0.8,0.8,0.3708642567772702,3260.0,0,0.0,0,-1.9918162208595207
30815,0.5,0.5,0.0,1.0,0.8545295880053656,1706.0,0,1.0,100,0.8624702193499669
30816,0.05,0.2,0.15000000000000002,0.25,0.6722639314992391,2459.0,0,0.0,16,-1.5351303904260027
30817,1.1,0.35,0.7500000000000001,1.4500000000000002,1.1113080179859862,1173.0,1,0.0,76,0.17744147369968988
30818,0.8,0.8,0.0,1.6,0.904886940794087,3592.0,0,1.0,96,0.7482987617415874
30819,0.0,0.0,0.0,0.0,0.5603077613332612,2366.0,0,1.0,100,0.8624702193499669
30820,1.1,0.6,0.5000000000000001,1.7000000000000002,0.7620849880278379,1325.0,1,0.0,58,-0.3363300855380179
30821,0.0,0.5,0.5,0.5,1.1082511293602688,4500.0,1,1.0,100,0.8624702193499669
30822,0.95,1.1,0.15000000000000013,2.05,0.7061400648550497,2037.0,0,0.0,30,-1.1355302887966745
30823,0.95,0.95,0.0,1.9,1.2061738410019887,1094.0,0,1.0,92,0.6341273041332078
30824,0.35,0.2,0.14999999999999997,0.55,0.7030201156611349,1874.0,0,1.0,22,-1.3638732040134334
30825,0.5,0.5,0.0,1.0,0.5283688382818112,2790.0,0,1.0,100,0.8624702193499669
30826,1.1,0.95,0.15000000000000013,2.05,0.244724485896892,1561.0,0,1.0,86,0.4628701177206386
30827,0.8,0.95,0.1499999999999999,1.75,0.21007096751095689,2637.0,1,1.0,2,-1.9347304920553312
30828,0.8,0.95,0.1499999999999999,1.75,1.0689100703549022,1779.0,0,0.0,70,0.00618428728712061
30829,0.95,0.2,0.75,1.15,0.3502594265837462,2166.0,0,1.0,100,0.8624702193499669
30830,0.6,0.8,0.20000000000000007,1.4,0.2015816962328132,3676.0,1,1.0,100,0.8624702193499669
30831,0.2,1.1,0.9000000000000001,1.3,1.312819133513047,1186.0,1,1.0,80,0.29161293130806937
30832,0.0,1.4,1.4,1.4,0.5434073957947116,1712.0,1,1.0,100,0.8624702193499669
30833,1.1,0.5,0.6000000000000001,1.6,1.2812182280050863,1361.0,1,0.0,100,0.8624702193499669
30834,1.55,0.65,0.9,2.2,0.2575092662479117,2095.0,0,1.0,100,0.8624702193499669
30835,0.05,0.95,0.8999999999999999,1.0,0.7427685408116995,1691.0,0,0.0,82,0.34869866011225914
30836,0.5,0.2,0.3,0.7,0.3491105998898687,5295.0,1,0.0,40,-0.8501016447757257
30837,0.5,0.8,0.30000000000000004,1.3,0.24535313930511826,1169.0,1,1.0,72,0.06327001609131036
30838,0.95,0.0,0.95,0.95,0.11887041165828294,1161.0,0,1.0,100,0.8624702193499669
30839,0.5,0.8,0.30000000000000004,1.3,0.5168223915828372,4254.0,0,0.0,100,0.8624702193499669
30840,0.95,0.5,0.44999999999999996,1.45,0.8304264505227832,1498.0,0,1.0,100,0.8624702193499669
30841,0.8,0.95,0.1499999999999999,1.75,0.5619173924337493,3011.0,0,0.0,74,0.12035574489550012
30842,1.4,0.95,0.44999999999999996,2.3499999999999996,0.18437522997254796,1634.0,0,1.0,58,-0.3363300855380179
30843,0.2,0.35,0.14999999999999997,0.55,0.8362173907805375,2811.0,1,1.0,30,-1.1355302887966745
30844,0.8,0.6,0.20000000000000007,1.4,1.1542952350178004,1119.0,1,0.0,100,0.8624702193499669
30845,1.1,0.95,0.15000000000000013,2.05,0.8967613558502678,942.0,1,0.0,58,-0.3363300855380179
30846,0.5,0.95,0.44999999999999996,1.45,1.003412883422194,1270.0,1,1.0,100,0.8624702193499669
30847,0.2,0.35,0.14999999999999997,0.55,1.78389505216305,5642.0,0,0.0,26,-1.249701746405054
30848,0.95,1.1,0.15000000000000013,2.05,0.6804838552551161,1632.0,1,1.0,72,0.06327001609131036
30849,0.0,0.8,0.8,0.8,0.4629422196760804,1828.0,0,0.0,100,0.8624702193499669
30850,0.0,0.95,0.95,0.95,0.23989836480631832,1937.0,1,1.0,100,0.8624702193499669
30851,0.5,1.1,0.6000000000000001,1.6,0.4741505125015537,3194.0,1,1.0,100,0.8624702193499669
30852,0.5,0.0,0.5,0.5,0.048457194226674716,5127.0,1,0.0,92,0.6341273041332078
30853,0.95,0.5,0.44999999999999996,1.45,0.3535498810616883,2979.0,0,1.0,100,0.8624702193499669
30854,0.8,1.1,0.30000000000000004,1.9000000000000001,0.6229180646194159,2444.0,1,1.0,74,0.12035574489550012
30855,0.65,0.0,0.65,0.65,0.3716090987545744,2895.0,1,0.0,100,0.8624702193499669
30856,0.0,1.25,1.25,1.25,0.4714893109018583,1495.0,1,1.0,100,0.8624702193499669
30857,0.95,0.8,0.1499999999999999,1.75,0.8946778017447332,1550.0,0,1.0,58,-0.3363300855380179
30858,0.35,1.1,0.7500000000000001,1.4500000000000002,0.6953342019425313,1092.0,1,1.0,60,-0.2792443567338281
30859,0.95,0.35,0.6,1.2999999999999998,0.7334211192295672,1429.0,1,0.0,86,0.4628701177206386
30860,0.8,1.1,0.30000000000000004,1.9000000000000001,0.6783174295442651,2128.0,0,0.0,100,0.8624702193499669
30861,0.0,0.0,0.0,0.0,0.8405970795813542,1822.0,0,0.0,6,-1.820559034446952
30862,0.6,1.1,0.5000000000000001,1.7000000000000002,0.3873088434482036,3926.0,1,1.0,100,0.8624702193499669
30863,0.5,0.05,0.45,0.55,0.5864513736369968,1197.0,1,0.0,100,0.8624702193499669
30864,0.0,1.1,1.1,1.1,0.5037173823318734,1746.0,0,0.0,26,-1.249701746405054
30865,1.1,0.2,0.9000000000000001,1.3,1.2348169143207284,3642.0,1,0.0,64,-0.16507289912544865
30866,0.95,0.2,0.75,1.15,0.589811724194908,2590.0,0,1.0,90,0.5770415753290181
30867,0.8,0.35,0.45000000000000007,1.15,0.33959421742435114,2134.0,1,0.0,62,-0.2221586279296384
30868,1.25,0.5,0.75,1.75,0.5862933351385762,1290.0,1,0.0,82,0.34869866011225914
30869,0.05,1.4,1.3499999999999999,1.45,1.2641625520432398,2666.0,0,0.0,100,0.8624702193499669
30870,0.8,0.0,0.8,0.8,0.4075648352729423,3324.0,0,1.0,100,0.8624702193499669
30871,0.5,0.5,0.0,1.0,0.14269569329230025,1877.0,0,1.0,100,0.8624702193499669
30872,0.95,0.0,0.95,0.95,0.4973067822331545,2010.0,1,0.0,100,0.8624702193499669
30873,0.5,0.95,0.44999999999999996,1.45,0.7322483767225714,4476.0,0,0.0,58,-0.3363300855380179
30874,0.0,0.5,0.5,0.5,0.5178926463448414,5777.0,0,0.0,8,-1.7634733056427616
30875,1.1,0.95,0.15000000000000013,2.05,0.44795531260584764,1854.0,0,1.0,82,0.34869866011225914
30876,1.55,1.1,0.44999999999999996,2.6500000000000004,1.1580559085998052,2324.0,1,0.0,60,-0.2792443567338281
30877,0.8,0.5,0.30000000000000004,1.3,1.4733668986802062,3175.0,1,0.0,56,-0.3934158143422076
30878,0.95,0.95,0.0,1.9,0.29695601123264936,3733.0,0,0.0,100,0.8624702193499669
30879,0.95,0.35,0.6,1.2999999999999998,0.6144481924422347,1544.0,0,1.0,94,0.6912130329373977
30880,0.5,0.0,0.5,0.5,0.3785397733722652,1580.0,0,1.0,4,-1.8776447632511413
30881,0.95,0.05,0.8999999999999999,1.0,0.43767865995285526,3038.0,1,0.0,64,-0.16507289912544865
30882,0.2,0.95,0.75,1.15,0.4799417318287118,1788.0,1,1.0,100,0.8624702193499669
30883,0.95,1.1,0.15000000000000013,2.05,0.5650794120617371,3397.0,0,0.0,66,-0.10798717032125887
30884,0.95,0.8,0.1499999999999999,1.75,0.47912873646321963,2519.0,0,1.0,4,-1.8776447632511413
30885,0.5,0.8,0.30000000000000004,1.3,0.4051920457315864,1292.0,0,0.0,38,-0.9071873735799154
30886,0.0,0.0,0.0,0.0,0.31675713085440416,3096.0,0,0.0,100,0.8624702193499669
30887,0.8,0.8,0.0,1.6,0.4783419059317019,1536.0,0,0.0,88,0.5199558465248284
30888,0.35,0.2,0.14999999999999997,0.55,0.38848316923023574,4277.0,0,1.0,90,0.5770415753290181
30889,0.8,1.4,0.5999999999999999,2.2,1.2019613805290772,2193.0,1,1.0,6,-1.820559034446952
30890,0.2,0.5,0.3,0.7,0.9100816998280097,2647.0,1,1.0,42,-0.7930159159715359
30891,0.5,0.5,0.0,1.0,0.46727230203727577,1920.0,0,1.0,100,0.8624702193499669
30892,0.2,0.95,0.75,1.15,0.31424566074676663,1980.0,1,1.0,100,0.8624702193499669
30893,0.8,0.0,0.8,0.8,0.11374855303005138,2555.0,1,0.0,100,0.8624702193499669
30894,0.35,0.8,0.45000000000000007,1.15,0.28497476935084065,2311.0,0,0.0,70,0.00618428728712061
30895,0.95,1.25,0.30000000000000004,2.2,0.7830424394461483,2835.0,0,0.0,96,0.7482987617415874
30896,1.1,0.95,0.15000000000000013,2.05,0.5726923357617502,2431.0,1,0.0,68,-0.050901441517069136
30897,0.0,0.65,0.65,0.65,0.30449009870287336,2545.0,1,1.0,100,0.8624702193499669
30898,0.8,0.8,0.0,1.6,0.1901686206797667,2237.0,0,0.0,92,0.6341273041332078
30899,0.95,0.8,0.1499999999999999,1.75,0.741043492876693,1426.0,0,1.0,80,0.29161293130806937
30900,0.8,0.5,0.30000000000000004,1.3,0.6057433748568597,2373.0,0,1.0,60,-0.2792443567338281
30901,0.0,0.5,0.5,0.5,0.03743474810887548,5686.0,0,0.0,100,0.8624702193499669
30902,0.2,1.1,0.9000000000000001,1.3,0.7910829333540113,677.0,1,1.0,64,-0.16507289912544865
30903,0.8,0.5,0.30000000000000004,1.3,0.5094691342900424,1841.0,0,1.0,100,0.8624702193499669
30904,0.5,0.0,0.5,0.5,1.3871328916085348,2476.0,1,0.0,100,0.8624702193499669
30905,1.4,0.0,1.4,1.4,0.384034726709087,1596.0,1,0.0,100,0.8624702193499669
30906,1.1,0.0,1.1,1.1,0.7118530214387412,2277.0,1,0.0,6,-1.820559034446952
30907,0.65,1.55,0.9,2.2,0.9730033672332381,1333.0,1,1.0,100,0.8624702193499669
30908,1.25,0.8,0.44999999999999996,2.05,0.5545654415454377,2136.0,1,0.0,82,0.34869866011225914
30909,0.95,1.4,0.44999999999999996,2.3499999999999996,0.4074216983775669,3228.0,1,1.0,98,0.8053844905457771
30910,1.1,0.0,1.1,1.1,0.899557002368802,1598.0,1,0.0,100,0.8624702193499669
30911,1.25,0.0,1.25,1.25,0.3129205019626701,1386.0,1,0.0,100,0.8624702193499669
30912,0.5,1.25,0.75,1.75,0.34154007173190304,2446.0,1,1.0,58,-0.3363300855380179
30913,0.5,0.95,0.44999999999999996,1.45,0.6239999010432802,1942.0,0,0.0,90,0.5770415753290181
30914,1.1,0.2,0.9000000000000001,1.3,1.24045117918908,1172.0,0,1.0,100,0.8624702193499669
30915,1.1,0.8,0.30000000000000004,1.9000000000000001,0.716150970462067,5991.0,0,1.0,60,-0.2792443567338281
30916,0.0,0.95,0.95,0.95,0.7272191763997031,2546.0,1,1.0,100,0.8624702193499669
30917,0.35,0.95,0.6,1.2999999999999998,1.146029425709903,753.0,1,1.0,72,0.06327001609131036
30918,0.95,1.1,0.15000000000000013,2.05,0.2804501902051336,3412.0,0,0.0,60,-0.2792443567338281
30919,0.2,0.05,0.15000000000000002,0.25,0.6286270990749387,986.0,0,1.0,0,-1.9918162208595207
30920,1.1,0.8,0.30000000000000004,1.9000000000000001,1.2470561169111203,1277.0,1,0.0,76,0.17744147369968988
30921,0.95,0.5,0.44999999999999996,1.45,0.3016849532248842,1474.0,1,0.0,56,-0.3934158143422076
30922,0.8,1.25,0.44999999999999996,2.05,0.48936139516511357,2286.0,1,1.0,76,0.17744147369968988
30923,1.25,0.95,0.30000000000000004,2.2,0.9007445364129386,1978.0,1,0.0,100,0.8624702193499669
30924,0.0,1.1,1.1,1.1,0.5044945851502955,2690.0,1,1.0,100,0.8624702193499669
30925,0.0,0.0,0.0,0.0,0.1001532196022542,3365.0,0,1.0,2,-1.9347304920553312
30926,0.05,0.5,0.45,0.55,0.5120039665409236,1427.0,1,1.0,100,0.8624702193499669
30927,0.5,0.95,0.44999999999999996,1.45,0.8001468878024007,1621.0,1,1.0,100,0.8624702193499669
30928,1.1,1.55,0.44999999999999996,2.6500000000000004,0.9458326271695524,2854.0,1,1.0,72,0.06327001609131036
30929,0.35,0.95,0.6,1.2999999999999998,0.9876293399132062,5098.0,1,1.0,100,0.8624702193499669
30930,0.8,0.8,0.0,1.6,0.5672439177983442,955.0,0,0.0,36,-0.9642731023841052
30931,1.4,0.8,0.5999999999999999,2.2,0.5045282854764759,2779.0,0,1.0,42,-0.7930159159715359
30932,0.95,0.5,0.44999999999999996,1.45,0.4222761163557188,3984.0,0,1.0,88,0.5199558465248284
30933,1.4,0.05,1.3499999999999999,1.45,0.6800525384993606,2008.0,1,0.0,100,0.8624702193499669
30934,0.0,0.8,0.8,0.8,0.7551442868019714,1375.0,1,1.0,0,-1.9918162208595207
30935,0.5,0.5,0.0,1.0,0.680639294780508,1359.0,0,1.0,100,0.8624702193499669
30936,0.05,0.2,0.15000000000000002,0.25,0.081125788500227,4719.0,1,1.0,16,-1.5351303904260027
30937,1.1,0.35,0.7500000000000001,1.4500000000000002,0.4230472687710408,3628.0,1,0.0,76,0.17744147369968988
30938,0.8,0.8,0.0,1.6,0.5063925816629054,2043.0,0,1.0,96,0.7482987617415874
30939,0.0,0.0,0.0,0.0,1.226364400326231,1817.0,0,1.0,100,0.8624702193499669
30940,1.1,0.6,0.5000000000000001,1.7000000000000002,0.8846689936735126,3815.0,1,0.0,58,-0.3363300855380179
30941,0.0,0.5,0.5,0.5,0.1272660909089437,2435.0,0,0.0,100,0.8624702193499669
30942,0.95,1.1,0.15000000000000013,2.05,0.19120939290192807,4197.0,0,0.0,30,-1.1355302887966745
30943,0.95,0.95,0.0,1.9,0.29457561363277407,2277.0,0,1.0,92,0.6341273041332078
30944,0.35,0.2,0.14999999999999997,0.55,0.2640233134860406,2758.0,0,1.0,22,-1.3638732040134334
30945,0.5,0.5,0.0,1.0,1.0852914264470113,1794.0,0,0.0,100,0.8624702193499669
30946,1.1,0.95,0.15000000000000013,2.05,1.8858557568433854,1872.0,0,1.0,86,0.4628701177206386
30947,0.8,0.95,0.1499999999999999,1.75,0.33905448402003,2227.0,1,1.0,2,-1.9347304920553312
30948,0.8,0.95,0.1499999999999999,1.75,0.3035579737414138,1350.0,0,0.0,70,0.00618428728712061
30949,0.95,0.2,0.75,1.15,0.8621731196236104,1540.0,1,0.0,100,0.8624702193499669
30950,0.6,0.8,0.20000000000000007,1.4,0.11099102101303793,2795.0,0,0.0,100,0.8624702193499669
30951,0.2,1.1,0.9000000000000001,1.3,0.20638977016413995,3844.0,1,1.0,80,0.29161293130806937
30952,0.0,1.4,1.4,1.4,0.22345651813165912,1820.0,0,0.0,100,0.8624702193499669
30953,1.1,0.5,0.6000000000000001,1.6,0.21785270799022305,1349.0,0,1.0,100,0.8624702193499669
30954,1.55,0.65,0.9,2.2,0.23325774914681874,1920.0,1,0.0,100,0.8624702193499669
30955,0.05,0.95,0.8999999999999999,1.0,0.3512227654877954,1956.0,1,1.0,82,0.34869866011225914
30956,0.5,0.2,0.3,0.7,0.9015081711926666,2708.0,1,0.0,40,-0.8501016447757257
30957,0.5,0.8,0.30000000000000004,1.3,1.3397334516511588,2589.0,1,1.0,72,0.06327001609131036
30958,0.95,0.0,0.95,0.95,1.0566210795509978,3250.0,1,0.0,100,0.8624702193499669
30959,0.5,0.8,0.30000000000000004,1.3,1.0499389329444913,4949.0,1,1.0,100,0.8624702193499669
30960,0.95,0.5,0.44999999999999996,1.45,0.18289400316589444,2778.0,0,1.0,100,0.8624702193499669
30961,0.8,0.95,0.1499999999999999,1.75,1.3390384728832085,3151.0,0,0.0,74,0.12035574489550012
30962,1.4,0.95,0.44999999999999996,2.3499999999999996,0.9812663503528388,2049.0,1,0.0,58,-0.3363300855380179
30963,0.2,0.35,0.14999999999999997,0.55,0.21449788825110783,2726.0,0,0.0,30,-1.1355302887966745
30964,0.8,0.6,0.20000000000000007,1.4,1.2206896548983546,2710.0,1,0.0,100,0.8624702193499669
30965,1.1,0.95,0.15000000000000013,2.05,0.9278277827823382,3390.0,1,0.0,58,-0.3363300855380179
30966,0.5,0.95,0.44999999999999996,1.45,0.4595927010682138,1730.0,1,1.0,100,0.8624702193499669
30967,0.2,0.35,0.14999999999999997,0.55,1.3252570047513637,2500.0,1,1.0,26,-1.249701746405054
30968,0.95,1.1,0.15000000000000013,2.05,0.427887008431705,2445.0,1,1.0,72,0.06327001609131036
30969,0.0,0.8,0.8,0.8,0.9776518473400465,2116.0,1,1.0,100,0.8624702193499669
30970,0.0,0.95,0.95,0.95,0.8091211244342124,616.0,1,1.0,100,0.8624702193499669
30971,0.5,1.1,0.6000000000000001,1.6,0.44079598951973153,1960.0,1,1.0,100,0.8624702193499669
30972,0.5,0.0,0.5,0.5,1.1576443618458307,1361.0,1,0.0,92,0.6341273041332078
30973,0.95,0.5,0.44999999999999996,1.45,0.35860495642122436,5437.0,1,0.0,100,0.8624702193499669
30974,0.8,1.1,0.30000000000000004,1.9000000000000001,0.7713057830247775,2713.0,1,1.0,74,0.12035574489550012
30975,0.65,0.0,0.65,0.65,0.07087860365315646,2598.0,1,0.0,100,0.8624702193499669
30976,0.0,1.25,1.25,1.25,0.604370851151179,3427.0,0,0.0,100,0.8624702193499669
30977,0.95,0.8,0.1499999999999999,1.75,0.5698417282152097,4439.0,1,0.0,58,-0.3363300855380179
30978,0.35,1.1,0.7500000000000001,1.4500000000000002,1.1916398537699648,2607.0,1,1.0,60,-0.2792443567338281
30979,0.95,0.35,0.6,1.2999999999999998,0.6010950599298255,3238.0,1,0.0,86,0.4628701177206386
30980,0.8,1.1,0.30000000000000004,1.9000000000000001,0.7270172721718602,828.0,1,1.0,100,0.8624702193499669
30981,0.0,0.0,0.0,0.0,0.517203988169512,3390.0,0,1.0,6,-1.820559034446952
30982,0.6,1.1,0.5000000000000001,1.7000000000000002,0.31478696313365784,2082.0,1,1.0,100,0.8624702193499669
30983,0.5,0.05,0.45,0.55,0.026979287833822085,1910.0,0,1.0,100,0.8624702193499669
30984,0.0,1.1,1.1,1.1,0.705270650724348,3440.0,1,1.0,26,-1.249701746405054
30985,1.1,0.2,0.9000000000000001,1.3,1.1793311451306845,2943.0,1,0.0,64,-0.16507289912544865
30986,0.95,0.2,0.75,1.15,0.8967422505567999,1656.0,1,0.0,90,0.5770415753290181
30987,0.8,0.35,0.45000000000000007,1.15,0.14312424556130776,1445.0,1,0.0,62,-0.2221586279296384
30988,1.25,0.5,0.75,1.75,1.1538994686982933,2002.0,1,0.0,82,0.34869866011225914
30989,0.05,1.4,1.3499999999999999,1.45,0.5919657750923932,2378.0,1,1.0,100,0.8624702193499669
30990,0.8,0.0,0.8,0.8,1.0778927105360718,3256.0,1,0.0,100,0.8624702193499669
30991,0.5,0.5,0.0,1.0,1.3413601955346484,3509.0,0,0.0,100,0.8624702193499669
30992,0.95,0.0,0.95,0.95,0.28117807425674524,1807.0,0,1.0,100,0.8624702193499669
30993,0.5,0.95,0.44999999999999996,1.45,0.16455832655852354,2835.0,0,0.0,58,-0.3363300855380179
30994,0.0,0.5,0.5,0.5,0.5387180585323657,2464.0,1,1.0,8,-1.7634733056427616
30995,1.1,0.95,0.15000000000000013,2.05,1.0421678222626884,2001.0,0,1.0,82,0.34869866011225914
30996,1.55,1.1,0.44999999999999996,2.6500000000000004,0.2668811979339073,2120.0,1,0.0,60,-0.2792443567338281
30997,0.8,0.5,0.30000000000000004,1.3,0.4520910550881082,4216.0,1,0.0,56,-0.3934158143422076
30998,0.95,0.95,0.0,1.9,1.08405543787231,1421.0,0,1.0,100,0.8624702193499669
30999,0.95,0.35,0.6,1.2999999999999998,0.38652382810117214,1562.0,1,0.0,94,0.6912130329373977
31000,0.5,0.0,0.5,0.5,0.5701560193725712,3024.0,1,0.0,4,-1.8776447632511413
31001,0.95,0.05,0.8999999999999999,1.0,0.5955977215456931,2276.0,1,0.0,64,-0.16507289912544865
31002,0.2,0.95,0.75,1.15,0.8227948187756473,1992.0,1,1.0,100,0.8624702193499669
31003,0.95,1.1,0.15000000000000013,2.05,0.6058733308540347,1274.0,1,1.0,66,-0.10798717032125887
31004,0.95,0.8,0.1499999999999999,1.75,0.6471045258039889,1558.0,0,1.0,4,-1.8776447632511413
31005,0.5,0.8,0.30000000000000004,1.3,0.2160039405226465,989.0,0,0.0,38,-0.9071873735799154
31006,0.0,0.0,0.0,0.0,0.1623745834555489,2326.0,0,1.0,100,0.8624702193499669
31007,0.8,0.8,0.0,1.6,0.9037903603902678,2347.0,0,0.0,88,0.5199558465248284
31008,0.35,0.2,0.14999999999999997,0.55,0.46464661564385845,1458.0,0,1.0,90,0.5770415753290181
31009,0.8,1.4,0.5999999999999999,2.2,0.14894007892163086,1552.0,1,1.0,6,-1.820559034446952
31010,0.2,0.5,0.3,0.7,0.7657171863096429,2360.0,0,0.0,42,-0.7930159159715359
31011,0.5,0.5,0.0,1.0,0.9021188604480177,1894.0,0,0.0,100,0.8624702193499669
31012,0.2,0.95,0.75,1.15,0.7986785114758462,1527.0,1,1.0,100,0.8624702193499669
31013,0.8,0.0,0.8,0.8,0.9205947760856323,1337.0,1,0.0,100,0.8624702193499669
31014,0.35,0.8,0.45000000000000007,1.15,0.8543668029339639,3213.0,1,1.0,70,0.00618428728712061
31015,0.95,1.25,0.30000000000000004,2.2,1.0922396634059934,1681.0,1,1.0,96,0.7482987617415874
31016,1.1,0.95,0.15000000000000013,2.05,2.015828523752955,2902.0,1,0.0,68,-0.050901441517069136
31017,0.0,0.65,0.65,0.65,1.71984743968201,2895.0,1,1.0,100,0.8624702193499669
31018,0.8,0.8,0.0,1.6,0.5214087868094794,870.0,0,0.0,92,0.6341273041332078
31019,0.95,0.8,0.1499999999999999,1.75,0.5100297253616106,4151.0,0,1.0,80,0.29161293130806937
31020,0.8,0.5,0.30000000000000004,1.3,0.8201059632896306,1873.0,0,1.0,60,-0.2792443567338281
31021,0.0,0.5,0.5,0.5,0.18279441486393821,3112.0,1,1.0,100,0.8624702193499669
31022,0.2,1.1,0.9000000000000001,1.3,0.27582077775363856,2536.0,1,1.0,64,-0.16507289912544865
31023,0.8,0.5,0.30000000000000004,1.3,0.5280994225792539,890.0,0,1.0,100,0.8624702193499669
31024,0.5,0.0,0.5,0.5,0.43194842629272556,1671.0,1,0.0,100,0.8624702193499669
31025,1.4,0.0,1.4,1.4,0.3427046062456286,2614.0,1,0.0,100,0.8624702193499669
31026,1.1,0.0,1.1,1.1,0.6197734779164945,1501.0,1,0.0,6,-1.820559034446952
31027,0.65,1.55,0.9,2.2,0.294352444277335,3089.0,1,1.0,100,0.8624702193499669
31028,1.25,0.8,0.44999999999999996,2.05,0.6210712478624038,1429.0,1,0.0,82,0.34869866011225914
31029,0.95,1.4,0.44999999999999996,2.3499999999999996,0.3445496434947898,3059.0,1,1.0,98,0.8053844905457771
31030,1.1,0.0,1.1,1.1,0.27982696100330207,2252.0,1,0.0,100,0.8624702193499669
31031,1.25,0.0,1.25,1.25,0.530771587575786,1860.0,0,1.0,100,0.8624702193499669
31032,0.5,1.25,0.75,1.75,1.5080801481137711,2089.0,1,1.0,58,-0.3363300855380179
31033,0.5,0.95,0.44999999999999996,1.45,0.15685840808279916,2026.0,1,1.0,90,0.5770415753290181
31034,1.1,0.2,0.9000000000000001,1.3,0.2936065839444335,1749.0,1,0.0,100,0.8624702193499669
31035,1.1,0.8,0.30000000000000004,1.9000000000000001,0.978919033307969,1310.0,0,1.0,60,-0.2792443567338281
31036,0.0,0.95,0.95,0.95,0.23962033385424575,2189.0,1,1.0,100,0.8624702193499669
31037,0.35,0.95,0.6,1.2999999999999998,1.0993551493900942,2394.0,1,1.0,72,0.06327001609131036
31038,0.95,1.1,0.15000000000000013,2.05,0.04845123172106269,4361.0,0,0.0,60,-0.2792443567338281
31039,0.2,0.05,0.15000000000000002,0.25,0.6414399133477011,1698.0,1,0.0,0,-1.9918162208595207
31040,1.1,0.8,0.30000000000000004,1.9000000000000001,1.1067054793207098,1818.0,1,0.0,76,0.17744147369968988
31041,0.95,0.5,0.44999999999999996,1.45,0.5912857189592322,2199.0,0,1.0,56,-0.3934158143422076
31042,0.8,1.25,0.44999999999999996,2.05,0.8306016666582074,1923.0,0,0.0,76,0.17744147369968988
31043,1.25,0.95,0.30000000000000004,2.2,0.9280213166686316,2353.0,1,0.0,100,0.8624702193499669
31044,0.0,1.1,1.1,1.1,1.2510204348107248,1956.0,1,1.0,100,0.8624702193499669
31045,0.0,0.0,0.0,0.0,0.047657557219958124,1808.0,0,0.0,2,-1.9347304920553312
31046,0.05,0.5,0.45,0.55,0.7890345767640137,2804.0,1,1.0,100,0.8624702193499669
31047,0.5,0.95,0.44999999999999996,1.45,0.8044168075828465,3209.0,1,1.0,100,0.8624702193499669
